hs6,hs_chapter,chapter_name_ko,hs6_name_ko,target_kicox_industry,mapping_type,mapping_confidence,rationale,nature_major_code,nature_major_name,valid_through,source
852910,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","각종 안테나와 반사식 안테나, 그 부분품",전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,33020202,(레이더 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
852990,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34020102,(평판디스플레이 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853010,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",철도용이나 궤도용 기기,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32049001,(기타 전기기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853080,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32049001,(기타 전기기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853090,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32049002,(기타 전기기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853110,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",도난경보기나 화재경보기와 이와 유사한 기기,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32049001,(기타 전기기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853120,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",액정 디바이스(엘시디)나 발광다이오드(엘이디)가 결합된 표시반,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32049001,(기타 전기기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853180,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",그 밖의 기기,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32049001,(기타 전기기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853190,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",부분품,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32049002,(기타 전기기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853210,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853221,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853222,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853223,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853224,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853225,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853229,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853230,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853290,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",부분품,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853310,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853321,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",용량이 20와트 이하인 것,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853329,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853331,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853339,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853340,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",그 밖의 가변저항기[가감저항기(rheostat)와 전위차계(potentiometer)를 포함한다],전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853390,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",부분품,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853400,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",인쇄회로,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853510,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853521,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",전압이 72.5킬로볼트 미만인 것,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040501,(차단기),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853529,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040501,(차단기),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853530,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",격리용 개폐기와 회로단속용 개폐기,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853540,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040302,(안정기),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853590,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853610,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",퓨즈,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853620,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040501,(차단기),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853630,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040501,(차단기),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853641,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853649,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853650,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",그 밖의 개폐기,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853661,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853669,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853670,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",광섬유용ㆍ광섬유 다발용ㆍ케이블용 커넥터,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853690,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",그 밖의 기기,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853710,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","전압이 1,000볼트 이하인 것",전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040504,(기타 전기공급 및 제어장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853720,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","전압이 1,000볼트를 초과하는 것",전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040502,(배전반),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853810,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040505,(전기공급 및 제어장치 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853890,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853910,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040990,(기타 조명장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853921,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040990,(기타 조명장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853922,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타(전력이 200와트 이하 전압이 100볼트를 초과하는 것으로 한정한다),전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040990,(기타 조명장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853929,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040990,(기타 조명장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853931,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040990,(기타 조명장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853932,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","수은램프나 나트륨증기 램프, 메탈 할라이드(metal halide) 램프",전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040990,(기타 조명장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853939,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853941,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040990,(기타 조명장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853949,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",기타,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853951,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040901,(발광다이오드(LED) 장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853952,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040901,(발광다이오드(LED) 장치),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
853990,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",부분품,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040902,(조명장치 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
854011,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,34900101,(기타 IT부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
