quarter,quarter_end,complex_nm,complex_type,industry,production,employment,op_rate_official,op_rate_approx,firms_in,firms_op,production_yoy,employment_yoy,production_yoy_valid,employment_yoy_valid,quadrant_yoy_valid,review_required,classification_break,production_source,employment_source,op_rate_source,firms_in_source,firms_op_source,production_is_revised,employment_is_revised,op_rate_is_revised,firms_in_is_revised,firms_op_is_revised,production_masked,employment_masked,op_rate_masked,firms_in_masked,firms_op_masked,production_invalid_source,employment_invalid_source,op_rate_invalid_source,firms_in_invalid_source,firms_op_invalid_source,production_note,employment_note,op_rate_note,firms_in_note,firms_op_note
2024Q3,2024-09-30,창원,국가,기계,54672.122736750025,58477.0,77.87633742978133,,1546.0,1463.0,21.875871977682237,3.4515090400877524,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,기타,79.4125,173.0,67.27734830032827,,37.0,26.0,2.424789604359434,1.764705882352935,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,목재종이,78.03,211.0,75.05771450557907,,50.0,44.0,4.576827715606768,-16.26984126984127,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,비금속,136.385,236.0,46.98313726165665,,6.0,5.0,-9.465963025656343,-5.976095617529875,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,석유화학,842.5100000000001,623.0,79.01617819460728,,43.0,40.0,-15.80477933369141,-0.6379585326953707,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,섬유의복,11.095,38.0,99.64077233947015,,9.0,7.0,40.17687934301959,-2.564102564102566,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,운송장비,41393.52678963636,16786.0,91.15549779576007,,247.0,239.0,5.919587772828883,0.31074459184892156,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,음식료,1638.83,913.0,87.87221550496913,,7.0,4.0,7.54395059946058,5.184331797235031,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,전기전자,33573.622800749996,29232.0,74.87957485472695,,624.0,574.0,-2.4243097007057957,1.3943808532778323,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q3,2024-09-30,창원,국가,철강,13822.244499999999,9743.0,61.345881396169744,,80.0,74.0,-12.759066889454695,6.005875312806008,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,기계,52778.54172229284,55959.0,76.9252196840637,,1550.0,1469.0,,-0.9347283445748533,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,기타,79.58953333333334,196.0,63.02831763797507,,37.0,26.0,,15.294117647058814,False,True,False,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,목재종이,62.71,214.0,71.94814134924276,,50.0,44.0,,-10.460251046025103,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,비금속,101.475,246.0,32.91917406043697,,6.0,6.0,,-1.9920318725099584,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,석유화학,719.2716666666668,623.0,72.51916478183573,,44.0,42.0,,-1.579778830963663,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,섬유의복,9.9792,34.0,90.89186825998252,,9.0,7.0,,-10.526315789473683,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,운송장비,53588.47858727274,17204.0,93.01256277338726,,247.0,242.0,,2.28907782864618,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,음식료,1582.54,969.0,88.47851549942274,,7.0,4.0,,6.133625410733834,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,전기전자,34606.54549375001,29392.0,71.1807665205039,,634.0,580.0,,2.137123397157459,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2024Q4,2024-12-31,창원,국가,철강,14687.109940000002,9737.0,65.23667062871093,,79.0,75.0,,6.021341463414642,False,True,False,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,기계,58847.167772727276,60029.0,81.74595656889782,,1540.0,1462.0,15.945777167018438,6.583689920278402,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,기타,81.18,147.0,66.78183613030603,,36.0,26.0,3.3712157387068897,-15.02890173410405,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,목재종이,183.7,479.0,67.51194413818449,,50.0,45.0,129.15237323021267,100.418410041841,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,비금속,98.24,186.0,40.1356375372799,,5.0,5.0,-32.3159599021668,-25.6,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,석유화학,478.24,627.0,84.7207213591029,,43.0,41.0,-43.316512633303795,-1.104100946372244,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,섬유의복,8.1171,34.0,73.01454516015868,,9.0,7.0,-4.896309314586988,-10.526315789473683,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,운송장비,39050.48430555556,16541.0,91.22149294890313,,253.0,243.0,6.304594063666169,-2.2688330871491913,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,음식료,1341.71,800.0,96.33323281494565,,7.0,4.0,-12.937596117034056,-8.883826879271073,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,전기전자,37044.858888888906,28314.0,79.32350370517987,,633.0,573.0,4.325631703897304,-3.1039321036241074,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q1,2025-03-31,창원,국가,철강,13044.26,9753.0,53.45114423489843,,80.0,76.0,-11.307054276940642,4.724578546118319,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2025Q2,2025-06-30,창원,국가,기계,66747.17383,62763.0,85.50016256,,1535.0,1453.0,21.417558122001633,7.688480148244747,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,기타,82.09,146.0,67.53043764,,37.0,27.0,2.4066200243261004,-15.606936416184968,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,목재종이,190.43,476.0,68.6976912,,50.0,45.0,135.46213292117466,100.84388185654008,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,비금속,111.45,185.0,43.18261072,,5.0,5.0,-37.9264251301902,-20.600858369098717,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,석유화학,449.49,565.0,79.62762848,,45.0,41.0,-50.165702264397424,-10.031847133757966,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,섬유의복,8.1171,34.0,73.01454516,,9.0,7.0,-2.847396768402155,-10.526315789473683,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,운송장비,39202.48792,16437.0,91.30815673,,252.0,244.0,-1.1127267990946987,-2.1898244570068393,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,음식료,1310.92,660.0,93.7322141,,7.0,4.0,-18.541992891407546,-30.45310853530031,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,전기전자,33655.73,28095.0,77.02966456,,639.0,571.0,-3.498117545216406,-4.584819154355579,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q2,2025-06-30,창원,국가,철강,15438.65,9801.0,63.43900714,,79.0,75.0,1.369630686482437,3.0707750552108504,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,기계,54619.3335,60445.0,80.42348571,,1541.0,1454.0,-0.09655604009416452,3.3654257229338125,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,기타,81.89,145.0,67.58831297,,37.0,27.0,3.119785927908092,-16.184971098265898,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,목재종이,178.87,471.0,66.07683783,,49.0,44.0,129.23234653338457,123.22274881516586,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,비금속,73.12,182.0,30.26740624,,5.0,5.0,-46.38706602632253,-22.881355932203384,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,석유화학,467.72,639.0,84.35138596,,45.0,43.0,-44.48493192959134,2.5682182985553803,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,섬유의복,8.1171,34.0,73.01454516,,9.0,7.0,-26.8400180261379,-10.526315789473683,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,운송장비,43309.09042,16275.0,92.52531478,,251.0,248.0,4.627688865697821,-3.044203502919096,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,음식료,1352.63,654.0,93.89482014,,7.0,4.0,-17.463678355900235,-28.368017524644028,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,전기전자,33382.45889,28099.0,76.23409537,,634.0,572.0,-0.569387199839877,-3.875889436234259,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q3,2025-09-30,창원,국가,철강,15478.16,9690.0,64.23976399,,79.0,75.0,11.980076752368273,-0.5439802935440774,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,기계,54735.27441,59349.0,80.3061316,,1553.0,1457.0,3.7074398493292637,6.0580067549455885,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,기타,84.06,143.0,68.55884512,,36.0,26.0,5.616902725065187,-27.040816326530614,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,목재종이,175.72,471.0,64.79351032,,49.0,45.0,180.21049274437888,120.09345794392523,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,비금속,133.83,178.0,48.82524626,,5.0,5.0,31.884700665188493,-27.642276422764223,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,석유화학,439.93,653.0,79.85514875,,47.0,43.0,-38.83673994295156,4.815409309791341,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,섬유의복,8.1171,34.0,73.01454516,,9.0,7.0,-18.659812409812403,0.0,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,운송장비,46213.96278,16293.0,92.52272966,,253.0,247.0,-13.761383046661424,-5.295280167402927,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,음식료,1340.59,653.0,93.84073696,,7.0,4.0,-15.288713081501893,-32.6109391124871,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,전기전자,34806.42444,28002.0,77.90497477,,645.0,579.0,0.5775755522494652,-4.729178007621126,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2025Q4,2025-12-31,창원,국가,철강,15378.82,9671.0,62.87128794,,78.0,74.0,4.7096403773498,-0.6778268460511438,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표
2026Q1,2026-03-31,창원,국가,기계,53182.395621212134,58888.0,81.20676732960955,,1559.0,1462.0,-9.626244330726285,-1.900747971813621,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,기타,85.56,169.0,69.7708554187393,,36.0,26.0,5.395417590539542,14.965986394557817,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,목재종이,157.45,428.0,70.18364981724169,,50.0,46.0,-14.28960261295591,-10.647181628392488,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,비금속,138.44,182.0,49.24937744574884,,5.0,5.0,40.920195439739416,-2.1505376344086002,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,석유화학,430.24,622.0,78.09624076527926,,47.0,43.0,-10.036801605888257,-0.797448165869219,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,섬유의복,7.367100000000001,34.0,66.26818145019836,,10.0,8.0,-9.2397531137968,0.0,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,운송장비,46907.35888888889,16375.0,92.542012337215,,252.0,246.0,20.119787815833988,-1.0035668943836562,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
