quarter,ym,kicox_industry,month_completeness,power_usage_kwh,cust_cnt,cntr_pwr_kw,n_biz_types,evidence_level,biz_types,kicox_mapped,power_usage_kwh_B,power_usage_per_customer,power_usage_per_contract_power,month_completeness_lag12,power_usage_kwh_lag12,cust_cnt_lag12,cntr_pwr_kw_lag12,total_power_usage_yoy,customer_count_yoy,contract_power_yoy
2025Q3,2025-07,해당없음,COMPLETE,450208558,451319,4979717,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,997.5395629255582,90.40846256925846,COMPLETE,417865439.0,450762.0,4909993.0,7.740079935158262,0.12356853505841592,1.4200427576984254
2025Q3,2025-08,해당없음,COMPLETE,503650402,451317,4971966,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1115.9570811646802,101.29803824080857,COMPLETE,514161339.0,450941.0,4917674.0,-2.0442876977959656,0.08338119620969753,1.1040178751173801
2025Q3,2025-09,해당없음,COMPLETE,483718896,451290,4992464,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1071.8582197699927,96.88981152392887,COMPLETE,492750769.0,450922.0,4919392.0,-1.8329495493897396,0.0816105667942546,1.4853868120288105
2025Q4,2025-10,해당없음,COMPLETE,369117305,451167,4994894,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,818.1389707137268,73.8989265838274,COMPLETE,372455270.0,450977.0,4937158.0,-0.8962056034272248,0.042130751679136935,1.1694177095405989
2025Q4,2025-11,해당없음,COMPLETE,355279164,452115,5028009,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,785.8159185163067,70.66000955845544,COMPLETE,344778505.0,452041.0,4965697.0,3.0456246105017515,0.016370196508730395,1.25484901716717
2025Q4,2025-12,해당없음,COMPLETE,400418727,450957,5038483,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,887.9310599458485,79.47208058457278,COMPLETE,393487734.0,451441.0,4968275.0,1.7614254273044194,-0.1072122381440721,1.4131262862864924
2026Q1,2026-01,해당없음,COMPLETE,453913177,450702,5013961,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1007.1248341476186,90.52985793068594,COMPLETE,454649697.0,451569.0,4974308.0,-0.1619972486201826,-0.19199723630275445,0.7971561069398891
2026Q1,2026-02,해당없음,COMPLETE,444406784,450582,5013648,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,986.2950228815176,88.63940667553845,COMPLETE,449287379.0,451515.0,4978047.0,-1.0862969288972568,-0.20663765323410965,0.7151599814144038
2026Q1,2026-03,해당없음,COMPLETE,377128122,451252,5015997,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,835.7372864829408,75.18507726380219,COMPLETE,394031578.0,452653.0,4990499.0,-4.289873437504033,-0.3095086081391307,0.5109308708407756
2026Q2,2026-04,해당없음,COMPLETE,361401260,450558,5039908,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,802.1192831999432,71.70790816022833,COMPLETE,367134263.0,451987.0,4997992.0,-1.561554879992233,-0.31615953556186627,0.8386568045727127
2026Q2,2026-05,해당없음,COMPLETE,331491889,450223,5025798,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,736.2837727081912,65.95806059057686,COMPLETE,335683023.0,451517.0,4989425.0,-1.2485391613027752,-0.28658943074125753,0.7290018388892427
2026Q2,2026-06,해당없음,COMPLETE,365999600,450084,5016089,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,813.1806507229761,72.96513279569002,COMPLETE,359163357.0,451370.0,4974131.0,1.9033798595439633,-0.28491038394221624,0.8435242256386033
