period,district,legal_dong,ksic_major_code,ksic_major_name,ksic_mid_code,ksic_mid_name,kicox_industry,mapping_grade,mapping_type,mapping_rationale,months_observed,months,power_usage,customer_count_qe,customer_count_mean,suppression_flag,missing_flag,coverage_flag,source_file
2022Q2,의창구,팔용동,C,제조업,18,인쇄 및 기록매체 복제업,목재종이,C,ambiguous,KICOX '목재종이'에 인쇄가 포함되는지 불확실,3,2022-04|2022-05|2022-06,170904.0,19.0,19.333333333333332,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,19,코크스/ 연탄 및 석유정제품 제조업,석유화학,A,direct,화학(20)과 함께 대응,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,20,화학물질 및 화학제품 제조업;의약품 제외,석유화학,A,direct,석유정제(19)와 함께 대응,3,2022-04|2022-05|2022-06,514655.0,13.0,13.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,22,고무제품 및 플라스틱제품 제조업,석유화학,B,approximate,관행상 화학계열로 묶이나 KICOX 공표 정의로 확정 불가,3,2022-04|2022-05|2022-06,5644507.0,30.0,29.333333333333332,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,23,비금속 광물제품 제조업,비금속,A,direct,명칭·범위 직접 대응,3,2022-04|2022-05|2022-06,237661.0,6.0,5.333333333333333,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,24,1차 금속 제조업,철강,B,approximate,24는 비철금속도 포함해 '철강'보다 범위가 넓다,3,2022-04|2022-05|2022-06,7657005.0,36.0,35.333333333333336,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,25,금속가공제품 제조업;기계 및 가구 제외,기계,C,ambiguous,KICOX 에서 금속가공이 '철강'과 '기계' 중 어디로 집계되는지 공표 정의로 확정 불가,3,2022-04|2022-05|2022-06,15007974.0,103.0,103.66666666666667,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,26,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,전기전자,A,direct,28과 함께 대응,3,2022-04|2022-05|2022-06,8655385.0,80.0,80.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,27,의료/ 정밀/ 광학기기 및 시계 제조업,전기전자,B,approximate,KICOX '전기전자'에 포함되는 것으로 보이나 의료기기 범위가 불확실,3,2022-04|2022-05|2022-06,1621429.0,20.0,20.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,28,전기장비 제조업,전기전자,A,direct,26과 함께 대응,3,2022-04|2022-05|2022-06,2696191.0,48.0,47.333333333333336,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,29,기타 기계 및 장비 제조업,기계,A,direct,KICOX '기계'의 중심 범위,3,2022-04|2022-05|2022-06,23424432.0,175.0,175.33333333333334,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,30,자동차 및 트레일러 제조업,운송장비,A,direct,31과 함께 대응,3,2022-04|2022-05|2022-06,17592896.0,67.0,66.66666666666667,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,31,기타 운송장비 제조업,운송장비,A,direct,30과 함께 대응,3,2022-04|2022-05|2022-06,772922.0,9.0,9.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,32,가구 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,33,기타 제품 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2022-04|2022-05|2022-06,60338.0,6.0,6.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,C,제조업,34,산업용 기계 및 장비 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,30248.0,6.0,6.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,D,"전기, 가스, 증기 및 공기 조절 공급업",35,전기/ 가스/ 증기 및 공기조절 공급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,110177.0,53.0,52.666666666666664,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",36,수도업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,162287.0,12.0,12.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",37,하수/ 폐수 및 분뇨 처리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,82433.0,19.0,19.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",38,폐기물 수집운반/ 처리 및 원료재생업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",39,환경 정화 및 복원업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,1,2022-06,,,,1,1,SUPPRESSED,(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,F,건설업,41,종합 건설업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,76546.0,21.0,22.333333333333332,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,F,건설업,42,전문직별 공사업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,10644.0,13.0,12.333333333333334,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,G,도매 및 소매업,45,자동차 및 부품 판매업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,20298.0,9.0,9.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,G,도매 및 소매업,46,도매 및 상품중개업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,1459298.0,100.0,101.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,G,도매 및 소매업,47,소매업; 자동차 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,3265716.0,411.0,411.3333333333333,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,H,운수 및 창고업,49,육상운송 및 파이프라인 운송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,177448.0,7.0,7.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,H,운수 및 창고업,52,창고 및 운송관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,906569.0,52.0,52.666666666666664,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,I,숙박 및 음식점업,55,숙박업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,718040.0,30.0,30.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,I,숙박 및 음식점업,56,음식점 및 주점업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,1276833.0,276.0,274.6666666666667,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,J,정보통신업,59,영상·오디오 기록물 제작 및 배급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,J,정보통신업,60,방송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,16093.0,9.0,9.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,J,정보통신업,61,우편 및 통신업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,564811.0,186.0,184.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,J,정보통신업,63,정보서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,K,금융 및 보험업,64,금융업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,57446.0,7.0,7.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,L,부동산업,68,부동산업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,7833262.0,779.0,777.3333333333334,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,M,"전문, 과학 및 기술 서비스업",70,연구개발업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,385925.0,5.0,5.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,M,"전문, 과학 및 기술 서비스업",71,전문서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,37162.0,6.0,6.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,M,"전문, 과학 및 기술 서비스업",72,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,174252.0,9.0,7.666666666666667,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,M,"전문, 과학 및 기술 서비스업",73,기타 전문/ 과학 및 기술 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,47297.0,34.0,34.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,의창구,팔용동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76,임대업; 부동산 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,15693.0,8.0,8.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
